report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
HUT_2018_consolidated,HUT,2018,consolidated,HUT_financial_statements_2018_consolidated,HUT\2018\HUT_financial_statements_2018_consolidated\HUT_financial_statements_2018_consolidated_extracted.txt,162785
HUT_2018_separate,HUT,2018,separate,HUT_financial_statements_2018_separate,HUT\2018\HUT_financial_statements_2018_separate\HUT_financial_statements_2018_separate_extracted.txt,145061
HUT_2019_consolidated,HUT,2019,consolidated,HUT_financial_statements_2019_consolidated,HUT\2019\HUT_financial_statements_2019_consolidated\HUT_financial_statements_2019_consolidated_extracted.txt,160519
HUT_2019_separate,HUT,2019,separate,HUT_financial_statements_2019_separate,HUT\2019\HUT_financial_statements_2019_separate\HUT_financial_statements_2019_separate_extracted.txt,141353
HUT_2020_consolidated,HUT,2020,consolidated,HUT_financial_statements_2020_consolidated,HUT\2020\HUT_financial_statements_2020_consolidated\HUT_financial_statements_2020_consolidated_extracted.txt,169157
HUT_2020_separate,HUT,2020,separate,HUT_financial_statements_2020_separate,HUT\2020\HUT_financial_statements_2020_separate\HUT_financial_statements_2020_separate_extracted.txt,160559
HUT_2021_consolidated,HUT,2021,consolidated,HUT_financial_statements_2021_consolidated,HUT\2021\HUT_financial_statements_2021_consolidated\HUT_financial_statements_2021_consolidated_extracted.txt,162827
HUT_2021_separate,HUT,2021,separate,HUT_financial_statements_2021_separate,HUT\2021\HUT_financial_statements_2021_separate\HUT_financial_statements_2021_separate_extracted.txt,156048
HUT_2022_consolidated,HUT,2022,consolidated,HUT_financial_statements_2022_consolidated,HUT\2022\HUT_financial_statements_2022_consolidated\HUT_financial_statements_2022_consolidated_extracted.txt,185519
HUT_2022_separate,HUT,2022,separate,HUT_financial_statements_2022_separate,HUT\2022\HUT_financial_statements_2022_separate\HUT_financial_statements_2022_separate_extracted.txt,159447
HUT_2023_consolidated,HUT,2023,consolidated,HUT_financial_statements_2023_consolidated,HUT\2023\HUT_financial_statements_2023_consolidated\HUT_financial_statements_2023_consolidated_extracted.txt,247523
HUT_2023_separate,HUT,2023,separate,HUT_financial_statements_2023_separate,HUT\2023\HUT_financial_statements_2023_separate\HUT_financial_statements_2023_separate_extracted.txt,175873
HUT_2024_consolidated,HUT,2024,consolidated,HUT_financial_statements_2024_consolidated,HUT\2024\HUT_financial_statements_2024_consolidated\HUT_financial_statements_2024_consolidated_extracted.txt,186568
HUT_2024_separate,HUT,2024,separate,HUT_financial_statements_2024_separate,HUT\2024\HUT_financial_statements_2024_separate\HUT_financial_statements_2024_separate_extracted.txt,266748
HUT_2025_consolidated,HUT,2025,consolidated,HUT_financial_statements_2025_consolidated,HUT\2025\HUT_financial_statements_2025_consolidated\HUT_financial_statements_2025_consolidated_extracted.txt,292498
HUT_2025_separate,HUT,2025,separate,HUT_financial_statements_2025_separate,HUT\2025\HUT_financial_statements_2025_separate\HUT_financial_statements_2025_separate_extracted.txt,194449
IJC_2015_consolidated,IJC,2015,consolidated,IJC_financial_statements_2015_consolidated,IJC\2015\IJC_financial_statements_2015_consolidated\IJC_financial_statements_2015_consolidated_extracted.txt,226636
IJC_2015_separate,IJC,2015,separate,IJC_financial_statements_2015_separate,IJC\2015\IJC_financial_statements_2015_separate\IJC_financial_statements_2015_separate_extracted.txt,200106
IJC_2016_consolidated,IJC,2016,consolidated,IJC_financial_statements_2016_consolidated,IJC\2016\IJC_financial_statements_2016_consolidated\IJC_financial_statements_2016_consolidated_extracted.txt,206665
IJC_2016_separate,IJC,2016,separate,IJC_financial_statements_2016_separate,IJC\2016\IJC_financial_statements_2016_separate\IJC_financial_statements_2016_separate_extracted.txt,180177
IJC_2017_consolidated,IJC,2017,consolidated,IJC_financial_statements_2017_consolidated,IJC\2017\IJC_financial_statements_2017_consolidated\IJC_financial_statements_2017_consolidated_extracted.txt,204347
IJC_2017_separate,IJC,2017,separate,IJC_financial_statements_2017_separate,IJC\2017\IJC_financial_statements_2017_separate\IJC_financial_statements_2017_separate_extracted.txt,178320
IJC_2018_consolidated,IJC,2018,consolidated,IJC_financial_statements_2018_consolidated,IJC\2018\IJC_financial_statements_2018_consolidated\IJC_financial_statements_2018_consolidated_extracted.txt,209992
IJC_2018_separate,IJC,2018,separate,IJC_financial_statements_2018_separate,IJC\2018\IJC_financial_statements_2018_separate\IJC_financial_statements_2018_separate_extracted.txt,184873
IJC_2019_consolidated,IJC,2019,consolidated,IJC_financial_statements_2019_consolidated,IJC\2019\IJC_financial_statements_2019_consolidated\IJC_financial_statements_2019_consolidated_extracted.txt,198422
IJC_2019_separate,IJC,2019,separate,IJC_financial_statements_2019_separate,IJC\2019\IJC_financial_statements_2019_separate\IJC_financial_statements_2019_separate_extracted.txt,174019
IJC_2020_consolidated,IJC,2020,consolidated,IJC_financial_statements_2020_consolidated,IJC\2020\IJC_financial_statements_2020_consolidated\IJC_financial_statements_2020_consolidated_extracted.txt,204181
IJC_2020_separate,IJC,2020,separate,IJC_financial_statements_2020_separate,IJC\2020\IJC_financial_statements_2020_separate\IJC_financial_statements_2020_separate_extracted.txt,183920
IJC_2021_consolidated,IJC,2021,consolidated,IJC_financial_statements_2021_consolidated,IJC\2021\IJC_financial_statements_2021_consolidated\IJC_financial_statements_2021_consolidated_extracted.txt,216601
IJC_2021_separate,IJC,2021,separate,IJC_financial_statements_2021_separate,IJC\2021\IJC_financial_statements_2021_separate\IJC_financial_statements_2021_separate_extracted.txt,186130
IJC_2022_separate,IJC,2022,separate,IJC_financial_statements_2022_separate,IJC\2022\IJC_financial_statements_2022_separate\IJC_financial_statements_2022_separate_extracted.txt,191098
IJC_2023_separate,IJC,2023,separate,IJC_financial_statements_2023_separate,IJC\2023\IJC_financial_statements_2023_separate\IJC_financial_statements_2023_separate_extracted.txt,191772
IJC_2024_consolidated,IJC,2024,consolidated,IJC_financial_statements_2024_consolidated,IJC\2024\IJC_financial_statements_2024_consolidated\IJC_financial_statements_2024_consolidated_extracted.txt,222326
IJC_2024_separate,IJC,2024,separate,IJC_financial_statements_2024_separate,IJC\2024\IJC_financial_statements_2024_separate\IJC_financial_statements_2024_separate_extracted.txt,191702
IJC_2025_consolidated,IJC,2025,consolidated,IJC_financial_statements_2025_consolidated,IJC\2025\IJC_financial_statements_2025_consolidated\IJC_financial_statements_2025_consolidated_extracted.txt,237833
IJC_2025_separate,IJC,2025,separate,IJC_financial_statements_2025_separate,IJC\2025\IJC_financial_statements_2025_separate\IJC_financial_statements_2025_separate_extracted.txt,238747
KBC_2015_consolidated,KBC,2015,consolidated,KBC_financial_statements_2015_consolidated,KBC\2015\KBC_financial_statements_2015_consolidated\KBC_financial_statements_2015_consolidated_extracted.txt,214673
KBC_2015_separate,KBC,2015,separate,KBC_financial_statements_2015_separate,KBC\2015\KBC_financial_statements_2015_separate\KBC_financial_statements_2015_separate_extracted.txt,177506
KBC_2016_consolidated,KBC,2016,consolidated,KBC_financial_statements_2016_consolidated,KBC\2016\KBC_financial_statements_2016_consolidated\KBC_financial_statements_2016_consolidated_extracted.txt,190337
KBC_2016_separate,KBC,2016,separate,KBC_financial_statements_2016_separate,KBC\2016\KBC_financial_statements_2016_separate\KBC_financial_statements_2016_separate_extracted.txt,156549
KBC_2017_consolidated,KBC,2017,consolidated,KBC_financial_statements_2017_consolidated,KBC\2017\KBC_financial_statements_2017_consolidated\KBC_financial_statements_2017_consolidated_extracted.txt,191000
KBC_2017_separate,KBC,2017,separate,KBC_financial_statements_2017_separate,KBC\2017\KBC_financial_statements_2017_separate\KBC_financial_statements_2017_separate_extracted.txt,160502
KBC_2018_consolidated,KBC,2018,consolidated,KBC_financial_statements_2018_consolidated,KBC\2018\KBC_financial_statements_2018_consolidated\KBC_financial_statements_2018_consolidated_extracted.txt,193564
KBC_2018_separate,KBC,2018,separate,KBC_financial_statements_2018_separate,KBC\2018\KBC_financial_statements_2018_separate\KBC_financial_statements_2018_separate_extracted.txt,162312
KBC_2019_consolidated,KBC,2019,consolidated,KBC_financial_statements_2019_consolidated,KBC\2019\KBC_financial_statements_2019_consolidated\KBC_financial_statements_2019_consolidated_extracted.txt,197902
KBC_2019_separate,KBC,2019,separate,KBC_financial_statements_2019_separate,KBC\2019\KBC_financial_statements_2019_separate\KBC_financial_statements_2019_separate_extracted.txt,164247
KBC_2020_consolidated,KBC,2020,consolidated,KBC_financial_statements_2020_consolidated,KBC\2020\KBC_financial_statements_2020_consolidated\KBC_financial_statements_2020_consolidated_extracted.txt,212893
KBC_2020_separate,KBC,2020,separate,KBC_financial_statements_2020_separate,KBC\2020\KBC_financial_statements_2020_separate\KBC_financial_statements_2020_separate_extracted.txt,174106
KBC_2021_consolidated,KBC,2021,consolidated,KBC_financial_statements_2021_consolidated,KBC\2021\KBC_financial_statements_2021_consolidated\KBC_financial_statements_2021_consolidated_extracted.txt,227896
KBC_2021_separate,KBC,2021,separate,KBC_financial_statements_2021_separate,KBC\2021\KBC_financial_statements_2021_separate\KBC_financial_statements_2021_separate_extracted.txt,190990
KBC_2022_consolidated,KBC,2022,consolidated,KBC_financial_statements_2022_consolidated,KBC\2022\KBC_financial_statements_2022_consolidated\KBC_financial_statements_2022_consolidated_extracted.txt,237005
KBC_2022_separate,KBC,2022,separate,KBC_financial_statements_2022_separate,KBC\2022\KBC_financial_statements_2022_separate\KBC_financial_statements_2022_separate_extracted.txt,202347
KBC_2023_consolidated,KBC,2023,consolidated,KBC_financial_statements_2023_consolidated,KBC\2023\KBC_financial_statements_2023_consolidated\KBC_financial_statements_2023_consolidated_extracted.txt,218586
KBC_2023_separate,KBC,2023,separate,KBC_financial_statements_2023_separate,KBC\2023\KBC_financial_statements_2023_separate\KBC_financial_statements_2023_separate_extracted.txt,181504
KBC_2024_consolidated,KBC,2024,consolidated,KBC_financial_statements_2024_consolidated,KBC\2024\KBC_financial_statements_2024_consolidated\KBC_financial_statements_2024_consolidated_extracted.txt,244625
KBC_2024_separate,KBC,2024,separate,KBC_financial_statements_2024_separate,KBC\2024\KBC_financial_statements_2024_separate\KBC_financial_statements_2024_separate_extracted.txt,198950
KBC_2025_consolidated,KBC,2025,consolidated,KBC_financial_statements_2025_consolidated,KBC\2025\KBC_financial_statements_2025_consolidated\KBC_financial_statements_2025_consolidated_extracted.txt,232944
KBC_2025_separate,KBC,2025,separate,KBC_financial_statements_2025_separate,KBC\2025\KBC_financial_statements_2025_separate\KBC_financial_statements_2025_separate_extracted.txt,194954
KHG_2019_consolidated,KHG,2019,consolidated,KHG_financial_statements_2019_consolidated,KHG\2019\KHG_financial_statements_2019_consolidated\KHG_financial_statements_2019_consolidated_extracted.txt,83187
KHG_2019_separate,KHG,2019,separate,KHG_financial_statements_2019_separate,KHG\2019\KHG_financial_statements_2019_separate\KHG_financial_statements_2019_separate_extracted.txt,81914
KHG_2020_consolidated,KHG,2020,consolidated,KHG_financial_statements_2020_consolidated,KHG\2020\KHG_financial_statements_2020_consolidated\KHG_financial_statements_2020_consolidated_extracted.txt,97794
KHG_2020_separate,KHG,2020,separate,KHG_financial_statements_2020_separate,KHG\2020\KHG_financial_statements_2020_separate\KHG_financial_statements_2020_separate_extracted.txt,93820
KHG_2021_consolidated,KHG,2021,consolidated,KHG_financial_statements_2021_consolidated,KHG\2021\KHG_financial_statements_2021_consolidated\KHG_financial_statements_2021_consolidated_extracted.txt,123875
KHG_2021_separate,KHG,2021,separate,KHG_financial_statements_2021_separate,KHG\2021\KHG_financial_statements_2021_separate\KHG_financial_statements_2021_separate_extracted.txt,120203
KHG_2022_consolidated,KHG,2022,consolidated,KHG_financial_statements_2022_consolidated,KHG\2022\KHG_financial_statements_2022_consolidated\KHG_financial_statements_2022_consolidated_extracted.txt,134530
KHG_2022_separate,KHG,2022,separate,KHG_financial_statements_2022_separate,KHG\2022\KHG_financial_statements_2022_separate\KHG_financial_statements_2022_separate_extracted.txt,133106
KHG_2023_consolidated,KHG,2023,consolidated,KHG_financial_statements_2023_consolidated,KHG\2023\KHG_financial_statements_2023_consolidated\KHG_financial_statements_2023_consolidated_extracted.txt,136369
KHG_2023_separate,KHG,2023,separate,KHG_financial_statements_2023_separate,KHG\2023\KHG_financial_statements_2023_separate\KHG_financial_statements_2023_separate_extracted.txt,135780
KHG_2024_consolidated,KHG,2024,consolidated,KHG_financial_statements_2024_consolidated,KHG\2024\KHG_financial_statements_2024_consolidated\KHG_financial_statements_2024_consolidated_extracted.txt,235920
KHG_2024_separate,KHG,2024,separate,KHG_financial_statements_2024_separate,KHG\2024\KHG_financial_statements_2024_separate\KHG_financial_statements_2024_separate_extracted.txt,233463
KHG_2025_consolidated,KHG,2025,consolidated,KHG_financial_statements_2025_consolidated,KHG\2025\KHG_financial_statements_2025_consolidated\KHG_financial_statements_2025_consolidated_extracted.txt,135987
KHG_2025_separate,KHG,2025,separate,KHG_financial_statements_2025_separate,KHG\2025\KHG_financial_statements_2025_separate\KHG_financial_statements_2025_separate_extracted.txt,139567
KLB_2016_consolidated,KLB,2016,consolidated,KLB_financial_statements_2016_consolidated,KLB\2016\KLB_financial_statements_2016_consolidated\KLB_financial_statements_2016_consolidated_extracted.txt,245232
KLB_2016_separate,KLB,2016,separate,KLB_financial_statements_2016_separate,KLB\2016\KLB_financial_statements_2016_separate\KLB_financial_statements_2016_separate_extracted.txt,236104
KLB_2017_consolidated,KLB,2017,consolidated,KLB_financial_statements_2017_consolidated,KLB\2017\KLB_financial_statements_2017_consolidated\KLB_financial_statements_2017_consolidated_extracted.txt,257152
KLB_2017_separate,KLB,2017,separate,KLB_financial_statements_2017_separate,KLB\2017\KLB_financial_statements_2017_separate\KLB_financial_statements_2017_separate_extracted.txt,242497
KLB_2018_consolidated,KLB,2018,consolidated,KLB_financial_statements_2018_consolidated,KLB\2018\KLB_financial_statements_2018_consolidated\KLB_financial_statements_2018_consolidated_extracted.txt,275539
KLB_2018_separate,KLB,2018,separate,KLB_financial_statements_2018_separate,KLB\2018\KLB_financial_statements_2018_separate\KLB_financial_statements_2018_separate_extracted.txt,254043
KLB_2019_consolidated,KLB,2019,consolidated,KLB_financial_statements_2019_consolidated,KLB\2019\KLB_financial_statements_2019_consolidated\KLB_financial_statements_2019_consolidated_extracted.txt,217307
KLB_2019_separate,KLB,2019,separate,KLB_financial_statements_2019_separate,KLB\2019\KLB_financial_statements_2019_separate\KLB_financial_statements_2019_separate_extracted.txt,210027
KLB_2020_consolidated,KLB,2020,consolidated,KLB_financial_statements_2020_consolidated,KLB\2020\KLB_financial_statements_2020_consolidated\KLB_financial_statements_2020_consolidated_extracted.txt,210175
KLB_2020_separate,KLB,2020,separate,KLB_financial_statements_2020_separate,KLB\2020\KLB_financial_statements_2020_separate\KLB_financial_statements_2020_separate_extracted.txt,203578
KLB_2021_consolidated,KLB,2021,consolidated,KLB_financial_statements_2021_consolidated,KLB\2021\KLB_financial_statements_2021_consolidated\KLB_financial_statements_2021_consolidated_extracted.txt,214021
KLB_2021_separate,KLB,2021,separate,KLB_financial_statements_2021_separate,KLB\2021\KLB_financial_statements_2021_separate\KLB_financial_statements_2021_separate_extracted.txt,205867
KLB_2022_consolidated,KLB,2022,consolidated,KLB_financial_statements_2022_consolidated,KLB\2022\KLB_financial_statements_2022_consolidated\KLB_financial_statements_2022_consolidated_extracted.txt,207099
KLB_2022_separate,KLB,2022,separate,KLB_financial_statements_2022_separate,KLB\2022\KLB_financial_statements_2022_separate\KLB_financial_statements_2022_separate_extracted.txt,203748
KLB_2023_consolidated,KLB,2023,consolidated,KLB_financial_statements_2023_consolidated,KLB\2023\KLB_financial_statements_2023_consolidated\KLB_financial_statements_2023_consolidated_extracted.txt,207109
KLB_2023_separate,KLB,2023,separate,KLB_financial_statements_2023_separate,KLB\2023\KLB_financial_statements_2023_separate\KLB_financial_statements_2023_separate_extracted.txt,203980
KLB_2024_consolidated,KLB,2024,consolidated,KLB_financial_statements_2024_consolidated,KLB\2024\KLB_financial_statements_2024_consolidated\KLB_financial_statements_2024_consolidated_extracted.txt,211523
KLB_2024_separate,KLB,2024,separate,KLB_financial_statements_2024_separate,KLB\2024\KLB_financial_statements_2024_separate\KLB_financial_statements_2024_separate_extracted.txt,208508
KLB_2025_consolidated,KLB,2025,consolidated,KLB_financial_statements_2025_consolidated,KLB\2025\KLB_financial_statements_2025_consolidated\KLB_financial_statements_2025_consolidated_extracted.txt,226254
KLB_2025_separate,KLB,2025,separate,KLB_financial_statements_2025_separate,KLB\2025\KLB_financial_statements_2025_separate\KLB_financial_statements_2025_separate_extracted.txt,220661
MBB_2015_consolidated,MBB,2015,consolidated,MBB_financial_statements_2015_consolidated,MBB\2015\MBB_financial_statements_2015_consolidated\MBB_financial_statements_2015_consolidated_extracted.txt,249735
MBB_2015_separate,MBB,2015,separate,MBB_financial_statements_2015_separate,MBB\2015\MBB_financial_statements_2015_separate\MBB_financial_statements_2015_separate_extracted.txt,230223
MBB_2016_consolidated,MBB,2016,consolidated,MBB_financial_statements_2016_consolidated,MBB\2016\MBB_financial_statements_2016_consolidated\MBB_financial_statements_2016_consolidated_extracted.txt,273191
MBB_2016_separate,MBB,2016,separate,MBB_financial_statements_2016_separate,MBB\2016\MBB_financial_statements_2016_separate\MBB_financial_statements_2016_separate_extracted.txt,237964
MBB_2017_consolidated,MBB,2017,consolidated,MBB_financial_statements_2017_consolidated,MBB\2017\MBB_financial_statements_2017_consolidated\MBB_financial_statements_2017_consolidated_extracted.txt,272363
MBB_2017_separate,MBB,2017,separate,MBB_financial_statements_2017_separate,MBB\2017\MBB_financial_statements_2017_separate\MBB_financial_statements_2017_separate_extracted.txt,232048
MBB_2018_consolidated,MBB,2018,consolidated,MBB_financial_statements_2018_consolidated,MBB\2018\MBB_financial_statements_2018_consolidated\MBB_financial_statements_2018_consolidated_extracted.txt,248486
MBB_2018_separate,MBB,2018,separate,MBB_financial_statements_2018_separate,MBB\2018\MBB_financial_statements_2018_separate\MBB_financial_statements_2018_separate_extracted.txt,212359
MBB_2019_consolidated,MBB,2019,consolidated,MBB_financial_statements_2019_consolidated,MBB\2019\MBB_financial_statements_2019_consolidated\MBB_financial_statements_2019_consolidated_extracted.txt,249248
MBB_2019_separate,MBB,2019,separate,MBB_financial_statements_2019_separate,MBB\2019\MBB_financial_statements_2019_separate\MBB_financial_statements_2019_separate_extracted.txt,208954
MBB_2020_consolidated,MBB,2020,consolidated,MBB_financial_statements_2020_consolidated,MBB\2020\MBB_financial_statements_2020_consolidated\MBB_financial_statements_2020_consolidated_extracted.txt,243456
MBB_2020_separate,MBB,2020,separate,MBB_financial_statements_2020_separate,MBB\2020\MBB_financial_statements_2020_separate\MBB_financial_statements_2020_separate_extracted.txt,209551
MBB_2021_consolidated,MBB,2021,consolidated,MBB_financial_statements_2021_consolidated,MBB\2021\MBB_financial_statements_2021_consolidated\MBB_financial_statements_2021_consolidated_extracted.txt,252405
MBB_2021_separate,MBB,2021,separate,MBB_financial_statements_2021_separate,MBB\2021\MBB_financial_statements_2021_separate\MBB_financial_statements_2021_separate_extracted.txt,218421
MBB_2022_consolidated,MBB,2022,consolidated,MBB_financial_statements_2022_consolidated,MBB\2022\MBB_financial_statements_2022_consolidated\MBB_financial_statements_2022_consolidated_extracted.txt,253147
MBB_2022_separate,MBB,2022,separate,MBB_financial_statements_2022_separate_1,MBB\2022\MBB_financial_statements_2022_separate_1\MBB_financial_statements_2022_separate_1_extracted.txt,219999
MBB_2022_separate,MBB,2022,separate,MBB_financial_statements_2022_separate_2,MBB\2022\MBB_financial_statements_2022_separate_2\MBB_financial_statements_2022_separate_2_extracted.txt,219988
MBB_2023_consolidated,MBB,2023,consolidated,MBB_financial_statements_2023_consolidated,MBB\2023\MBB_financial_statements_2023_consolidated\MBB_financial_statements_2023_consolidated_extracted.txt,285133
MBB_2023_separate,MBB,2023,separate,MBB_financial_statements_2023_separate,MBB\2023\MBB_financial_statements_2023_separate\MBB_financial_statements_2023_separate_extracted.txt,242208
MBB_2024_consolidated,MBB,2024,consolidated,MBB_financial_statements_2024_consolidated,MBB\2024\MBB_financial_statements_2024_consolidated\MBB_financial_statements_2024_consolidated_extracted.txt,316691
MBB_2024_separate,MBB,2024,separate,MBB_financial_statements_2024_separate,MBB\2024\MBB_financial_statements_2024_separate\MBB_financial_statements_2024_separate_extracted.txt,279328
MBB_2025_consolidated,MBB,2025,consolidated,MBB_financial_statements_2025_consolidated,MBB\2025\MBB_financial_statements_2025_consolidated\MBB_financial_statements_2025_consolidated_extracted.txt,326440
MBB_2025_separate,MBB,2025,separate,MBB_financial_statements_2025_separate,MBB\2025\MBB_financial_statements_2025_separate\MBB_financial_statements_2025_separate_extracted.txt,276552
MBS_2016_unknown,MBS,2016,unknown,MBS_financial_statements_2016,MBS\2016\MBS_financial_statements_2016\MBS_financial_statements_2016_extracted.txt,173910
MBS_2017_unknown,MBS,2017,unknown,MBS_financial_statements_2017,MBS\2017\MBS_financial_statements_2017\MBS_financial_statements_2017_extracted.txt,199817
MBS_2018_unknown,MBS,2018,unknown,MBS_financial_statements_2018,MBS\2018\MBS_financial_statements_2018\MBS_financial_statements_2018_extracted.txt,212510
MBS_2019_unknown,MBS,2019,unknown,MBS_financial_statements_2019,MBS\2019\MBS_financial_statements_2019\MBS_financial_statements_2019_extracted.txt,217761
MBS_2020_unknown,MBS,2020,unknown,MBS_financial_statements_2020,MBS\2020\MBS_financial_statements_2020\MBS_financial_statements_2020_extracted.txt,227637
MBS_2021_unknown,MBS,2021,unknown,MBS_financial_statements_2021,MBS\2021\MBS_financial_statements_2021\MBS_financial_statements_2021_extracted.txt,225154
MBS_2022_unknown,MBS,2022,unknown,MBS_financial_statements_2022,MBS\2022\MBS_financial_statements_2022\MBS_financial_statements_2022_extracted.txt,232109
MBS_2023_unknown,MBS,2023,unknown,MBS_financial_statements_2023,MBS\2023\MBS_financial_statements_2023\MBS_financial_statements_2023_extracted.txt,239674
MBS_2024_unknown,MBS,2024,unknown,MBS_financial_statements_2024,MBS\2024\MBS_financial_statements_2024\MBS_financial_statements_2024_extracted.txt,219444
MBS_2025_unknown,MBS,2025,unknown,MBS_financial_statements_2025,MBS\2025\MBS_financial_statements_2025\MBS_financial_statements_2025_extracted.txt,224942
MCH_2016_consolidated,MCH,2016,consolidated,MCH_financial_statements_2016_consolidated,MCH\2016\MCH_financial_statements_2016_consolidated\MCH_financial_statements_2016_consolidated_extracted.txt,168769
MCH_2016_separate,MCH,2016,separate,MCH_financial_statements_2016_separate,MCH\2016\MCH_financial_statements_2016_separate\MCH_financial_statements_2016_separate_extracted.txt,99458
MCH_2017_consolidated,MCH,2017,consolidated,MCH_financial_statements_2017_consolidated,MCH\2017\MCH_financial_statements_2017_consolidated\MCH_financial_statements_2017_consolidated_extracted.txt,161883
MCH_2017_separate,MCH,2017,separate,MCH_financial_statements_2017_separate,MCH\2017\MCH_financial_statements_2017_separate\MCH_financial_statements_2017_separate_extracted.txt,98536
MCH_2018_consolidated,MCH,2018,consolidated,MCH_financial_statements_2018_consolidated,MCH\2018\MCH_financial_statements_2018_consolidated\MCH_financial_statements_2018_consolidated_extracted.txt,165685
MCH_2018_separate,MCH,2018,separate,MCH_financial_statements_2018_separate,MCH\2018\MCH_financial_statements_2018_separate\MCH_financial_statements_2018_separate_extracted.txt,102024
MCH_2019_consolidated,MCH,2019,consolidated,MCH_financial_statements_2019_consolidated,MCH\2019\MCH_financial_statements_2019_consolidated\MCH_financial_statements_2019_consolidated_extracted.txt,166697
MCH_2019_separate,MCH,2019,separate,MCH_financial_statements_2019_separate,MCH\2019\MCH_financial_statements_2019_separate\MCH_financial_statements_2019_separate_extracted.txt,104984
MCH_2020_consolidated,MCH,2020,consolidated,MCH_financial_statements_2020_consolidated,MCH\2020\MCH_financial_statements_2020_consolidated\MCH_financial_statements_2020_consolidated_extracted.txt,186215
MCH_2020_separate,MCH,2020,separate,MCH_financial_statements_2020_separate,MCH\2020\MCH_financial_statements_2020_separate\MCH_financial_statements_2020_separate_extracted.txt,114133
MCH_2021_consolidated,MCH,2021,consolidated,MCH_financial_statements_2021_consolidated,MCH\2021\MCH_financial_statements_2021_consolidated\MCH_financial_statements_2021_consolidated_extracted.txt,185385
MCH_2021_separate,MCH,2021,separate,MCH_financial_statements_2021_separate,MCH\2021\MCH_financial_statements_2021_separate\MCH_financial_statements_2021_separate_extracted.txt,117380
MCH_2022_consolidated,MCH,2022,consolidated,MCH_financial_statements_2022_consolidated,MCH\2022\MCH_financial_statements_2022_consolidated\MCH_financial_statements_2022_consolidated_extracted.txt,183759
MCH_2022_separate,MCH,2022,separate,MCH_financial_statements_2022_separate,MCH\2022\MCH_financial_statements_2022_separate\MCH_financial_statements_2022_separate_extracted.txt,116622
MCH_2023_consolidated,MCH,2023,consolidated,MCH_financial_statements_2023_consolidated,MCH\2023\MCH_financial_statements_2023_consolidated\MCH_financial_statements_2023_consolidated_extracted.txt,195562
MCH_2023_separate,MCH,2023,separate,MCH_financial_statements_2023_separate,MCH\2023\MCH_financial_statements_2023_separate\MCH_financial_statements_2023_separate_extracted.txt,135617
MCH_2024_explanation,MCH,2024,explanation,MCH_2024_financial_statement_explanations_1,MCH\2024\MCH_2024_financial_statement_explanations_1\MCH_2024_financial_statement_explanations_1_extracted.txt,15211
MCH_2024_explanation,MCH,2024,explanation,MCH_2024_financial_statement_explanations_2,MCH\2024\MCH_2024_financial_statement_explanations_2\MCH_2024_financial_statement_explanations_2_extracted.txt,14592
MCH_2024_consolidated,MCH,2024,consolidated,MCH_financial_statements_2024_consolidated,MCH\2024\MCH_financial_statements_2024_consolidated\MCH_financial_statements_2024_consolidated_extracted.txt,197218
MCH_2024_separate,MCH,2024,separate,MCH_financial_statements_2024_separate,MCH\2024\MCH_financial_statements_2024_separate\MCH_financial_statements_2024_separate_extracted.txt,137639
MCH_2025_consolidated,MCH,2025,consolidated,MCH_financial_statements_2025_consolidated,MCH\2025\MCH_financial_statements_2025_consolidated\MCH_financial_statements_2025_consolidated_extracted.txt,208000
MCH_2025_separate,MCH,2025,separate,MCH_financial_statements_2025_separate,MCH\2025\MCH_financial_statements_2025_separate\MCH_financial_statements_2025_separate_extracted.txt,145031
MML_2017_consolidated,MML,2017,consolidated,MML_financial_statements_2017_consolidated,MML\2017\MML_financial_statements_2017_consolidated\MML_financial_statements_2017_consolidated_extracted.txt,143251
MML_2017_separate,MML,2017,separate,MML_financial_statements_2017_separate,MML\2017\MML_financial_statements_2017_separate\MML_financial_statements_2017_separate_extracted.txt,67440
MML_2018_consolidated,MML,2018,consolidated,MML_financial_statements_2018_consolidated,MML\2018\MML_financial_statements_2018_consolidated\MML_financial_statements_2018_consolidated_extracted.txt,139347
MML_2019_consolidated,MML,2019,consolidated,MML_financial_statements_2019_consolidated,MML\2019\MML_financial_statements_2019_consolidated\MML_financial_statements_2019_consolidated_extracted.txt,149434
MML_2019_separate,MML,2019,separate,MML_financial_statements_2019_separate,MML\2019\MML_financial_statements_2019_separate\MML_financial_statements_2019_separate_extracted.txt,92445
MML_2020_consolidated,MML,2020,consolidated,MML_financial_statements_2020_consolidated,MML\2020\MML_financial_statements_2020_consolidated\MML_financial_statements_2020_consolidated_extracted.txt,172512
MML_2020_separate,MML,2020,separate,MML_financial_statements_2020_separate,MML\2020\MML_financial_statements_2020_separate\MML_financial_statements_2020_separate_extracted.txt,97827
MML_2021_consolidated,MML,2021,consolidated,MML_financial_statements_2021_consolidated,MML\2021\MML_financial_statements_2021_consolidated\MML_financial_statements_2021_consolidated_extracted.txt,182938
MML_2021_separate,MML,2021,separate,MML_financial_statements_2021_separate,MML\2021\MML_financial_statements_2021_separate\MML_financial_statements_2021_separate_extracted.txt,105290
